Date	App Name	App Apple Identifier	Event	Download Type	App Version	Device	Platform Version	Source Type	Page Type	App Download Date	Territory	Counts	Unique Devices
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		SG	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		SK	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		TH	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		US	27	27
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		VN	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		GB	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		US	4	4
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App referrer	Product page		CA	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App referrer	Product page		HK	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App referrer	Product page		JP	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App referrer	Product page		US	3	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App referrer	Store sheet		GR	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App referrer	Store sheet		US	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	Web referrer	Product page		CA	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	Web referrer	Product page		JP	5	5
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	Web referrer	Product page		US	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.4	App Store search	No page		AU	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.4	App Store search	No page		JP	3	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.4	App Store search	No page		KR	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.4	App Store search	No page		PH	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.4	App Store search	No page		US	11	11
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.4	App Store search	Product page		BR	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.4	App Store search	Product page		MY	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.4	App Store search	Product page		UA	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.4	App Store search	Product page		US	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.4	App referrer	Store sheet		JP	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.4	Web referrer	Product page		AU	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.4	Web referrer	Product page		DE	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.4	Web referrer	Product page		PL	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	No page		AU	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	No page		CH	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	No page		ES	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	No page		JP	6	6
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	No page		KR	3	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	No page		MY	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	No page		PH	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	No page		PK	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	No page		US	9	9
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	No page		VN	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	No page	2025-08-08	ES	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	Product page		JP	5	5
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	Product page		TH	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	Product page		US	3	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	Store sheet		AU	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store browse	Store sheet		JP	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		AE	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		AR	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		AU	18	18
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		BE	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		BR	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		BS	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		CA	18	18
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		CH	3	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		CL	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		CO	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		CR	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		DE	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		DK	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		ES	3	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		FR	8	8
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		GB	16	16
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		GR	3	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		HK	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		HN	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		HU	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		ID	7	7
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		IE	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		IN	3	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		IT	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		JP	117	116
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		KH	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		KR	35	35
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		KW	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		MT	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		MX	3	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		MY	11	11
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		NG	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		NL	6	6
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		NZ	4	4
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		PE	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		PH	9	9
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		PL	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		PT	3	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		RO	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		RU	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		SA	3	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		SE	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		SG	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		SI	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		TH	8	8
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		TR	11	11
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		TW	6	6
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		UA	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		US	451	451
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		VN	6	6
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-07-19	DE	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-07-20	US	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-04	US	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-05	US	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-11	BR	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-11	TH	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-18	US	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		AU	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		BH	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		CA	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		ES	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		FR	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		GB	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		ID	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		JP	16	16
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		KH	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		KR	4	4
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		MX	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		MY	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		PT	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		RO	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		TR	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		US	40	40
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		ZA	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	No page		BR	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	No page		DE	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	No page		NL	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	No page		US	7	7
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Product page		AR	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Product page		CA	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Product page		DE	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Product page		ID	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Product page		JP	20	20
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Product page		ML	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Product page		MY	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Product page		NZ	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Product page		PH	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Product page		US	35	35
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Product page		VN	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		AU	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		BE	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		BR	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		CA	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		GB	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		JP	25	25
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		KR	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		MY	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		NL	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		PH	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		TR	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		TW	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		US	26	26
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		VN	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		ZA	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet	2025-07-29	TT	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet	2025-08-03	SL	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		AU	3	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		BR	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		CA	2	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		CL	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		DE	4	4
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		FR	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		GB	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		ID	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		IT	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		JP	59	59
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		KR	3	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		KW	1	1
